flag,timestamp,UKF_px,UKF_py,UKF_pz,UKF_qx,UKF_qy,UKF_qz,UKF_qw,UKF_vx,UKF_vy,UKF_vz,UKF_wx,UKF_wy,UKF_wz,rgb,depth,yaw,theta,lidar_x,lidar_y,gt_x,gt_y,gt_yaw
2,1768897642.0743597,1.6008955429827432,-0.01632024032865253,0.0,0.0,0.0,0.3761983962884479,0.9265391338901989,0.0710339164187189,-0.016646148787181382,0.0,0.0,0.0,-0.008821273789299217,1.70451021194458,1.554,0.35972529649734497,0.01018017902970314,0.0,0.0,1.579707739818801,-0.07358628923826749,0.0874445878100814
2,1768897642.2953806,1.6359576403635787,-0.013665965205698374,0.0,0.0,0.0,0.34045057670143225,0.9402624127463898,0.08088098079775817,-0.013905057150016291,0.0,0.0,0.0,-0.027709620818343557,1.7304884195327759,1.551,0.3548336625099182,0.011219322681427002,0.0,0.0,1.594724729782736,-0.07248119900113725,0.1327930473536786
2,1768897642.5985813,1.6500699556254756,-0.00892328653778582,0.0,0.0,0.0,0.3009139007632633,0.9536513117106467,0.07572362179285032,-0.01008403635689549,0.0,0.0,0.0,-0.047047410593710086,1.6560043096542358,1.576,0.2566388249397278,0.018900493159890175,0.0,0.0,1.6152687233350131,-0.06974279928169513,0.19663736725210915
1,1768897642.663577,1.5998945183803102,-0.01024073876826616,0.0,0.0,0.0,0.3000148109926591,0.9539345434488884,0.04837679044913262,-0.010425373207279945,0.0,0.0,0.0,-0.04704741059461675,0.0,0.0,0.0,0.0,1.500917911529541,-0.011027303524315357,1.6152687233350131,-0.06974279928169513,0.19663736725210915
2,1768897642.957072,1.612052985240069,-0.006653486757892461,0.0,0.0,0.0,0.26486973562581556,0.9642842024784553,0.04816432552134402,-0.007568964994590708,0.0,0.0,0.0,-0.06296379115703768,1.637134075164795,1.598,0.24494965374469757,0.01930634304881096,0.0,0.0,1.6366410289022437,-0.0654947436922999,0.26316532964762135
2,1768897643.351078,1.6511733627591472,-0.0025141657704186825,0.0,0.0,0.0,0.2509541039492662,0.9679989864204512,0.059633518069524834,-0.00425967807506896,0.0,0.0,0.0,-0.06395299351527665,1.7488278150558472,1.583,0.4903467893600464,0.020296620205044746,0.0,0.0,1.6620481374652845,-0.05844740460341924,0.34639613472958675
2,1768897643.7258613,1.694043812812487,0.0016777076783501994,0.0,0.0,0.0,0.2614883392538039,0.9652066350964894,0.0707870114952399,-0.0016535116961788805,0.0,0.0,0.0,-0.05146713858335726,1.787611722946167,1.657,0.7366763353347778,0.015956761315464973,0.0,0.0,1.6863930217245433,-0.04968224331231774,0.4269245324564067
1,1768897643.9708343,1.667686313252141,-0.002959536731317371,0.0,0.0,0.0,0.2543474915051322,0.967112895977014,0.046061345745897445,-0.0034434863625089234,0.0,0.0,0.0,-0.05146713858631788,0.0,0.0,0.0,0.0,1.6061326265335083,-0.008777718059718609,1.7028562322400331,-0.04182099605742573,0.484299077575514
2,1768897644.1854088,1.7132249965962905,0.003757744251891757,0.0,0.0,0.0,0.2645282283167348,0.9643779427297212,0.06586185048705992,-0.0002353855371207969,0.0,0.0,0.0,-0.04327346553645588,1.8824639320373535,1.629,0.6621580719947815,0.02806312032043934,0.0,0.0,1.7141241891254446,-0.036005490088864,0.5252187789803126
2,1768897644.68495,1.7867526989196443,0.01237053259756681,0.0,0.0,0.0,0.28714233434891606,0.9578879265470754,0.08736121761374567,0.0035437320065309225,0.0,0.0,0.0,-0.024850010293748035,1.9365065097808838,1.637,0.8502262234687805,0.030028631910681725,0.0,0.0,1.743037410563499,-0.0182339243267563,0.6324958381738769
